"callsign","firstTransmissionDate","flag","geartype","id","imo","lastTransmissionDate","mmsi","msgCount","posCount","shipname","source","vesselType","years","dataset","score"
NA,"2013-05-27T19:15:43Z","ESP","drifting_longlines","5a33124ef-fb68-a515-5900-677c0a5701f5",NA,"2023-07-14T07:51:08Z",224082260,2998,493,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"9HB3737","2014-04-18T08:55:47Z","MLT","drifting_longlines","5fc8bc12f-f99d-8c12-04b1-ac311e211ff3",15096,"2016-05-13T16:54:45Z",248000368,629283,43036,"MARIE DE LOURDES","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",95.701996
"9HB3737","2016-05-24T07:58:31Z","MLT","drifting_longlines","c882907e5-53af-7254-f770-3e8afe1182de",0,"2023-11-26T19:17:23Z",248000368,62120039,516643,"MARIE DE LOURDES 1","AIS","Fishing","list(2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2015-11-13T13:15:56Z","ESP","drifting_longlines","c68f695bb-bcbf-c4ba-6864-07b7caf4ade0",NA,"2022-10-14T10:32:51.82Z",224137290,50,17,NA,"AIS","Fishing","list(2015, 2016, 2017, 2018)","public-global-fishing-vessels:v20201001",95.701996
"EA8176","2013-04-09T13:36:23Z","ESP","drifting_longlines","d0d182e08-8aa0-6bb5-34a3-da5d7e708085",0,"2023-04-11T09:32:14Z",224137290,586265,47359,"ARCANGEL SAN RAFAEL","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018)","public-global-fishing-vessels:v20201001",95.701996
"","2016-06-25T21:27:58Z","ESP","drifting_longlines","c0e34f5e1-12ee-34e4-3c13-51d85c261c77",0,"2020-04-17T07:52:44Z",224254930,301529,15720,"NUEVO SANTA  MARIA","AIS","Fishing","list(2016, 2017, 2018)","public-global-fishing-vessels:v20201001",99.78859
"9H3179","2013-06-01T07:09:50Z","MLT","drifting_longlines","03f6efc23-3228-b742-a1c7-76d43dd148b4",0,"2022-04-13T13:28:43Z",249000270,460826,47099,"SALVATUR VI","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2022)","public-global-fishing-vessels:v20201001",90.999695
NA,"2013-05-27T21:21:19Z","MLT","drifting_longlines","0d806582f-ff9d-871a-ccae-75bf2202f07d",NA,"2022-04-25T09:36:22Z",249000270,98,23,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2022)","public-global-fishing-vessels:v20201001",90.999695
"9H5319","2013-04-24T10:54:02Z","MLT","drifting_longlines","916db3f43-359a-4b01-f886-a4a44b76d249",0,"2013-05-24T21:53:19Z",249000270,9018,1321,"ZEUS","AIS","Fishing","list(2013)","public-global-fishing-vessels:v20201001",90.999695
"9H3179","2022-04-19T12:15:25.76Z","MLT","drifting_longlines","431887f15-56dc-6b79-5de2-5efd0134e604",0,"2023-11-23T15:04:04Z",249000270,1013150,87942,"GIUSEPPE PADRE III","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
"IFWS2","2012-12-29T11:26:26Z","ITA","drifting_longlines","2c0acbf3e-e4cc-00fa-a64e-75dd9bda11f3",0,"2023-11-26T23:50:17Z",247155040,5954286,298960,"VITTORIA PRIMA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
"","2015-07-26T15:14:54Z","ITA","drifting_longlines","b497a8c98-84b0-412e-04ba-e81d59275a9a",0,"2016-04-23T16:39:31Z",247155040,98181,9009,"VITTORIA PRIMA","AIS","Fishing","list(2015, 2016)","public-global-fishing-vessels:v20201001",90.999695
NA,"2017-09-17T05:34:25Z","ITA","drifting_longlines","2a59ca60c-c7de-0cb0-53b8-9a89fc33c9e1",NA,"2020-02-13T13:35:14Z",247155040,231,32,NA,"AIS","Fishing","list(2017, 2018, 2019, 2020)","public-global-fishing-vessels:v20201001",90.999695
"IFWS2","2021-07-05T19:42:54Z","ITA","drifting_longlines","04ab4fe43-3fee-3a7e-caf6-3460be428488",854569200,"2023-03-24T10:57:55Z",247155040,684062,20437,"VITTORIA PRIMA","AIS","Fishing","list(2021, 2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
"IZDI","2013-06-16T05:57:43Z","ITA","fishing","6e2a02870-0f84-9b07-3db9-2cdf1c24c077",0,"2013-06-21T17:57:10Z",247140040,526,139,"247140040","AIS","Fishing","list(2013)","public-global-fishing-vessels:v20201001",9.49397
"","2014-09-08T09:38:33Z","ESP","drifting_longlines","f4ff2d4f0-041f-b63b-2ae7-ad8e405905db",0,"2023-10-17T13:20:02Z",224248780,3678882,245079,"ALBORAN UNO","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"EA3112","2013-05-10T13:48:31Z","ESP","trawlers","b5d5aac44-4dad-1fd0-a41e-dc2ea79f211d",0,"2023-11-24T15:52:23Z",224040430,231511,42280,"MYRI","AIS","Fishing","list(2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-06-14T21:55:31Z","ESP","trawlers","6d2ac0df9-9c19-95f0-8871-3677c639f671",NA,"2022-12-22T06:29:58Z",224040430,1129,124,NA,"AIS","Fishing","list(2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",93.01021
"","2016-08-29T02:58:56Z","ESP","trawlers","edc80424e-efba-2f43-84e0-d475740c896e",0,"2018-02-17T21:33:04Z",224040430,48750,8435,"MYRI","AIS","Fishing","list(2016, 2017, 2018)","public-global-fishing-vessels:v20201001",93.01021
"EA 2871","2016-03-09T18:09:37Z","ESP","other_purse_seines","5f3337579-91af-9a68-1709-1044b09d2384",0,"2016-05-12T04:55:44Z",224041480,1152,250,"224041480","AIS","Fishing","list(2016)","public-global-fishing-vessels:v20201001",9.49397
"IVJY","2013-08-31T07:49:10Z","ITA","fishing","c2ca6d737-7c3f-7f5a-c358-36137194fb93",0,"2021-11-12T11:55:26Z",247300940,6090485,171111,"ANNA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
NA,"2014-12-02T19:08:18Z","ITA","fishing","c871c3290-016e-351f-1f4d-b0031025c40f",NA,"2018-01-25T23:34:38Z",247300940,547,32,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018)","public-global-fishing-vessels:v20201001",93.01021
"IJPB","2022-04-27T16:04:53Z","ITA","fishing","d814903f9-9c84-e2fa-91f0-8384957dc277",0,"2023-11-22T19:02:10Z",247300940,11945998,198007,"ANNA","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"9HB4326","2015-03-24T06:59:37Z","MLT","fishing","994e5b7d4-4362-daff-5ce2-37ee67345548",0,"2016-04-19T13:20:39Z",248000728,49232,5845,"MFA 7011 LELI","AIS","Fishing","list(2015, 2016)","public-global-fishing-vessels:v20201001",93.01021
"9HB4326","2016-04-20T18:07:00Z","MLT","fishing","48a4cf669-97b7-1a89-2ca5-1d3423fca417",9089229,"2023-11-26T23:58:03Z",248000728,35672467,487112,"LELI","AIS","Fishing","list(2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"9HB4326","2020-03-10T12:41:54Z","MLT","fishing","658c514e6-60d9-8a41-919a-f8fa3cb074d9",0,"2021-04-19T11:00:13Z",248000728,2390717,42948,"LELI","AIS","Fishing","list(2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"EB5315","2014-11-12T08:42:56Z","ESP","other_purse_seines","fd4b29eae-ef88-340e-a1b9-97cf7aa4a8a4",0,"2023-11-20T04:57:33Z",224313360,1111560,195931,"SARA Y THESA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
NA,"2013-06-18T15:54:30Z","ESP","drifting_longlines","03cc9bfad-d7e7-9122-9fd2-d354ef80221b",NA,"2022-06-07T08:08:29.94Z",224208290,902,160,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
"EA7757","2013-06-19T19:07:14Z","ESP","drifting_longlines","c2b0d9d5d-d1a8-6fec-0b13-b362c88cdbe2",0,"2023-11-26T23:59:41Z",224208290,4173391,332084,"NICOLAS Y ANA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2018-10-02T04:48:14Z","ESP","fixed_gear","2b6764f9d-d375-7be8-d950-59e7f75d7902",NA,"2018-10-10T09:02:47Z",225987199,51,11,NA,"AIS","Fishing","list(2018)","public-global-fishing-vessels:v20201001",93.01021
"EAVD","2017-07-04T08:20:41Z","ESP","fixed_gear","65597284d-dc4d-6d24-ab33-bf52ba677108",0,"2021-09-18T10:41:19Z",225987199,183343,25151,"MATXOT","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"EAVD","2021-09-23T11:00:30Z","ESP","fixed_gear","9c64c0861-1008-43a2-1282-517d6d6d6d20",0,"2023-11-21T09:24:03Z",225987199,818660,148265,"JOSE Y RAFAELA","AIS","Fishing","list(2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"","2014-04-25T09:40:00Z","ESP","drifting_longlines","05c40c8cb-b583-6188-efbc-21fb3f60d0a3",0,"2023-11-26T21:48:37Z",224137980,1710567,193971,"RIVEMAR","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"9HB4656","2015-08-28T11:00:22Z","MLT","fishing","02d6bdf35-5f7f-1e89-ce32-dc6fa9c6efd9",0,"2023-06-10T22:18:10Z",215000063,8132668,361332,"SANDOKAN","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"9HB4656","2022-10-15T07:08:19.24Z","MLT","fishing","69abe5f6d-d79e-a6ae-ff8a-74cb1857cda0",NA,"2023-11-26T16:12:00Z",215000063,302824,32688,"SANDOKAN 7033","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"","2013-07-25T11:19:40Z","ESP","trawlers","6631a4cc9-96b7-d7d8-6805-48fdd9ba4931",0,"2023-11-24T16:13:25Z",224098720,413820,93887,"PENYAL ROIG","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2015-01-20T02:56:45Z","ESP","trawlers","9b09cf916-64bb-dba4-ad24-44b3c0590a8e",0,"2019-02-08T14:40:52Z",224055330,32941,5629,"MARISITA SEGUNDA","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019)","public-global-fishing-vessels:v20201001",93.01021
"EA2759","2013-09-29T13:05:15Z","ESP","trawlers","7eb41aa9b-b722-19d5-b217-9e48854be242",0,"2023-11-24T15:41:28Z",224055330,197850,47668,"MARISITA SEGUNDA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-09-17T11:28:26Z","ESP","trawlers","a0a8f7cec-c628-0622-8de0-e8a8d318c561",NA,"2023-04-11T06:26:37Z",224055330,271,45,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EA2455","2013-09-17T14:06:53Z","ESP","trawlers","15e05f29c-c5ea-5d58-8f7c-972472cc8e25",0,"2023-11-09T15:31:54Z",224095950,270783,57147,"ES REFALAR","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2013-11-27T14:42:44Z","ESP","set_gillnets","c69ed9843-3dd7-8a0d-0d30-6212e0c1ce97",NA,"2014-03-11T05:38:51Z",224075650,2692,465,"224075650","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",9.49397
"EFPC","2013-12-01T23:26:28Z","ESP","trawlers","f685ed3d6-6e57-f2a7-efb7-0934c6c18f35",0,"2014-10-31T16:45:22Z",224094960,57763,9564,"224094960","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
"EB5408","2014-05-19T03:12:16Z","ESP","trawlers","de3ceb0e4-4acb-4f97-bd6e-f1849c977086",0,"2023-11-24T14:29:56Z",224144890,469749,92647,"BALEAR SEGUNDO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2013-11-19T11:09:19Z","ESP","set_gillnets","a0a4f1863-31e4-fd32-a642-6cafaaae98ac",0,"2014-06-13T08:04:12Z",224214890,22426,3544,"224214890","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
NA,"2014-02-01T08:37:35Z","MLT","fishing","87b794df6-6a5c-af22-f848-93cb4c04c2b3",NA,"2022-02-22T21:44:52.96Z",256000058,174,52,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",93.01021
"9H7793","2013-04-18T10:55:30Z","MLT","fishing","41e7a820d-dd0a-b550-1bb6-f91225236b0d",0,"2023-05-14T06:20:01Z",256000058,12163001,397261,"MADONNA DI POMPEI","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"9H7793","2023-05-16T07:47:59Z","MLT","fishing","bc6cbea6e-e269-a7a3-e292-c906bfd391c1",8532839,"2023-11-06T09:47:18Z",256000058,607282,74961,"MADONNA DI POMPEI","AIS","Fishing","list(2023)","public-global-fishing-vessels:v20201001",93.01021
"9HB4656","2015-08-28T11:00:22Z","MLT","fishing","02d6bdf35-5f7f-1e89-ce32-dc6fa9c6efd9",0,"2023-06-10T22:18:10Z",215000063,8132668,361332,"SANDOKAN","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"9HB4656","2022-10-15T07:08:19.24Z","MLT","fishing","69abe5f6d-d79e-a6ae-ff8a-74cb1857cda0",NA,"2023-11-26T16:12:00Z",215000063,302824,32688,"SANDOKAN 7033","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"","2013-07-25T11:19:40Z","ESP","trawlers","6631a4cc9-96b7-d7d8-6805-48fdd9ba4931",0,"2023-11-24T16:13:25Z",224098720,413820,93887,"PENYAL ROIG","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"EB6993","2014-04-28T04:35:29Z","ESP","trawlers","86e347c4a-a717-149c-8329-3d22d7974a3d",0,"2023-10-25T11:29:22Z",224249780,218077,39722,"MARJUPE SEGUNDO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"EA2759","2018-03-21T07:59:46Z","GRC","trawlers","9576e2d9d-ddf2-79e1-2fa1-4d0346ec99e8",0,"2018-06-29T12:23:08Z",24055330,3094,556,"MARISITA SEGUNDA","AIS","Fishing","list(2018)","public-global-fishing-vessels:v20201001",90.999695
"","2018-07-02T05:48:59Z","GRC","trawlers","155f36bac-c5f1-adcc-a66a-ee9ef1d3676d",0,"2020-01-03T14:54:44Z",24055330,9713,1684,"MARISITA SEGUNDA","AIS","Fishing","list(2018, 2019, 2020)","public-global-fishing-vessels:v20201001",90.999695
"E0728","2020-06-08T03:52:57Z","GRC","trawlers","8a41188ff-f824-e86a-2987-287349b3d958",0,"2021-08-16T14:19:53Z",24055330,8864,2638,"MARISITA SEGUNDA","AIS","Fishing","list(2020, 2021)","public-global-fishing-vessels:v20201001",90.999695
"EA2754","2021-08-18T13:53:26Z","GRC","trawlers","7b13e6050-016b-b0a3-9e79-83d01c570fc8",0,"2021-08-27T14:35:44Z",24055330,155,42,"MARISITA SEGUNDA","AIS","Fishing","list(2021)","public-global-fishing-vessels:v20201001",90.999695
"EA3062","2013-09-15T17:25:05Z","ESP","pots_and_traps","804d22c25-5e4b-6164-e259-4562fa90e900",0,"2022-10-30T15:22:29Z",224165270,2021420,108233,"NUESTRA MADRE LORETO","AIS","Fishing","list(2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",89.394325
NA,"2013-08-21T06:31:10Z","ESP","pots_and_traps","b5dbc87f4-4351-f99b-dbaa-5ae2c8700578",NA,"2022-05-11T09:53:56.02Z",224165270,1675,346,NA,"AIS","Fishing","list(2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",89.394325
"","2014-02-06T23:24:55Z","ESP","pots_and_traps","a48fd6038-8a35-1fbf-b2e5-00a5f9e40ce7",0,"2014-08-20T01:48:25Z",224165270,27193,1794,"NUESTRA MADRE LORETO","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",89.394325
"EA3062","2020-02-29T13:07:53Z","ESP","pots_and_traps","bd3987ae8-83c2-d9a6-d9d2-f89d5e69032c",0,"2021-06-12T10:53:31Z",224165270,391716,19286,".NTRA MADRE LORETO","AIS","Fishing","list(2020, 2021)","public-global-fishing-vessels:v20201001",89.394325
"EA3062","2022-11-01T19:55:06Z","ESP","pots_and_traps","9c862738e-e1a5-5b31-2e58-3fa191693034",9168908,"2023-11-24T17:51:00Z",224165270,202129,39912,"NUESTRA MADRE LORETO","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",89.394325
NA,"2016-05-15T20:10:18Z","ESP","drifting_longlines","ee6bdcc09-98d4-a50e-072c-75c4196c55e4",NA,"2022-07-02T08:48:57Z",224143780,491,59,NA,"AIS","Fishing","list(2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",93.01021
"EA7915","2016-05-25T15:47:10Z","ESP","drifting_longlines","7abece0d3-309c-c474-0112-f1ae690a3dc3",0,"2021-07-11T08:38:26Z",224143780,7113778,232419,"ISLA SANANDRES","AIS","Fishing","list(2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"","2021-07-15T15:04:19Z","ESP","drifting_longlines","b3c0d04d0-0e2d-ba1b-4aae-f81b75f3fbcf",0,"2023-11-26T23:51:37Z",224143780,3241393,276384,"ISLA SANANDRES","AIS","Fishing","list(2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EC3012","2012-10-18T16:48:12Z","ESP","drifting_longlines","81054ae18-830f-d67a-1314-6e8a0be1088f",0,"2017-10-07T14:10:33Z",224959540,655154,22347,"NUEVO GABRIEL","AIS","Fishing","list(2013, 2014, 2016, 2017)","public-global-fishing-vessels:v20201001",90.999695
NA,"2013-06-02T11:24:03Z","ESP","drifting_longlines","6c6af81c2-22d5-4b4e-e741-518d12782de8",NA,"2023-08-10T03:18:06Z",224959540,20776,1619,NA,"AIS","Fishing","list(2013, 2014, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
"","2017-10-13T18:42:53Z","ESP","drifting_longlines","4289c24a5-5c70-d5de-60d6-281f8bd1ec2b",0,"2017-10-31T14:56:32Z",224959540,5903,565,"NUEVO GABRIEL","AIS","Fishing","list(2017)","public-global-fishing-vessels:v20201001",90.999695
"","2017-11-03T20:49:24Z","ESP","drifting_longlines","c19d7fa57-744c-a536-baa1-17b2734727fb",0,"2023-11-26T23:59:32Z",224959540,32424452,610566,"NUEVO TIO JUAN","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
NA,"2014-05-06T03:42:53Z","ESP","drifting_longlines","8ce277ff6-68a1-a7fd-4fd7-5ed0f57f4c43",NA,"2021-04-30T10:40:31Z",224122560,455,88,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",95.701996
"EA 3548","2014-05-26T14:09:06Z","ESP","drifting_longlines","271d534a5-5e03-58e9-4f97-357108801fe6",0,"2023-11-26T23:58:00Z",224122560,17774319,489311,"NUEVO MIRANDILLA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"","2020-05-09T14:09:51Z","CHN","set_longlines","3a0a43d06-6c8e-82b6-c60e-8497f07542a8",NA,"2020-05-16T19:44:59Z",413524125,1489,182,"52412-15 60%","AIS","Fishing","list(2020)","public-global-fishing-vessels:v20201001",9.49397
"","2014-05-19T23:40:43Z","ESP","drifting_longlines","9784adf54-449d-2438-233a-cb57bd29ea52",0,"2023-11-21T09:35:11Z",224241730,2291414,188272,"MORENO TORRES","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2015-09-12T02:43:03Z","ESP","drifting_longlines","40dd68b7f-fc52-0c6b-79db-a3b732fc19f5",NA,"2023-03-17T08:24:35Z",224241730,132,21,NA,"AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA4860","2014-05-19T15:40:48Z","ESP","drifting_longlines","778069479-9da3-7abc-82fb-5766420aafb2",0,"2016-02-18T07:09:38Z",224106220,353042,20072,"HNS FERNANDEZ DIAZ","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2016-02-17T02:22:42Z","ESP","drifting_longlines","fefaec132-2b7c-a92f-ed10-98fc08b33397",0,"2017-11-21T20:19:12Z",224106220,983007,39883,"HNS FERNANDEZ DIAZ","AIS","Fishing","list(2016, 2017)","public-global-fishing-vessels:v20201001",86.913086
NA,"2014-04-07T00:08:29Z","ESP","drifting_longlines","e4f1553bd-da6d-1340-fa8c-dd57d200f980",NA,"2023-03-09T11:54:38Z",224106220,13700,3612,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",86.913086
"FISH","2017-11-30T12:37:31Z","ESP","drifting_longlines","9ad881d8e-e3dc-fbe6-83d0-bf8f08ae6782",0,"2017-12-09T18:42:55Z",224106220,4236,838,"HMN FERNANDEZ DIAZ","AIS","Fishing","list(2017)","public-global-fishing-vessels:v20201001",86.913086
"EBVP","2018-04-26T17:32:37Z","ESP","drifting_longlines","55d3eda16-66e1-325b-f834-f179fee24f38",0,"2022-07-20T20:21:54Z",224106220,5777241,155834,"HNOS FERNANDEZ DIAZ","AIS","Fishing","list(2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2022-08-16T11:47:11Z","ESP","drifting_longlines","380ebb2bc-c5af-f22e-48ec-9a4e969811e6",0,"2023-11-24T07:58:55Z",224106220,7903827,199490,"HNOSFERNANDEZDIAZ","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2022-07-18T00:35:19.93Z","ESP","drifting_longlines","09dd1a9a1-1f51-4232-8878-8ad97fb61d7b",0,"2022-08-09T10:16:28Z",224106220,120302,8192,"HERMANOSFERNANDEZDIA","AIS","Fishing","list(2022)","public-global-fishing-vessels:v20201001",86.913086
"EA5495","2014-04-01T08:47:48Z","ESP","drifting_longlines","dc04eaada-a4df-1795-6026-6b9a2e2fff56",0,"2021-03-17T15:38:33Z",224033650,463665,4656,"NUEVO MARTINA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"EA5495","2014-04-09T08:15:34Z","ESP","drifting_longlines","5ece5ff6b-bdff-053c-3368-bc9467fc1883",0,"2017-04-18T17:33:22Z",224033650,1888698,54778,"HNOS MARTINEZ TRES","AIS","Fishing","list(2014, 2015, 2016, 2017)","public-global-fishing-vessels:v20201001",93.01021
"EA5495","2017-04-24T11:40:47Z","ESP","drifting_longlines","b5f1cebbf-f2da-25f7-8dfc-9ddf49d474ce",0,"2023-11-26T23:59:55Z",224033650,43501362,452864,"NUEVO MARTINA","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
